,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-03-23 16:22:25,22万科MTN001,102280222.IB,1.85Y,3.6000%,1.87,98.8502,-0.0311,--,--,--,3.5813%,98.8813,银行间
1,2023-03-23 16:14:39,21万科MTN002,102100912.IB,1.10Y,3.3800%,-5.00,100.1435,0.0531,--,--,--,3.4300%,100.0904,银行间
2,2023-03-23 16:07:58,21万科MTN002,102100912.IB,1.10Y,3.3800%,-5.00,100.1435,0.0531,--,--,--,3.4300%,100.0904,银行间
3,2023-03-23 15:59:42,21万科MTN003,102101821.IB,1.46Y,3.4600%,-4.06,99.4558,0.0577,--,--,--,3.5006%,99.3981,银行间
4,2023-03-23 15:44:55,22万科MTN003,102280364.IB,1.93Y,3.5273%,-7.03,99.0298,0.1293,--,--,--,3.5976%,98.9005,银行间
5,2023-03-23 15:44:25,22万科MTN001,102280222.IB,1.85Y,3.5571%,-2.42,98.9251,0.0438,--,--,--,3.5813%,98.8813,银行间
6,2023-03-23 15:18:37,22万科MTN001,102280222.IB,1.85Y,3.5600%,-2.13,98.9201,0.0388,--,--,--,3.5813%,98.8813,银行间
7,2023-03-23 15:17:56,22万科MTN001,102280222.IB,1.85Y,3.5600%,-2.13,98.9201,0.0388,--,--,--,3.5813%,98.8813,银行间
8,2023-03-23 15:06:20,22万科MTN001,102280222.IB,1.85Y,3.5400%,-4.13,98.9550,0.0737,--,--,--,3.5813%,98.8813,银行间
9,2023-03-23 15:05:15,22万科MTN001,102280222.IB,1.85Y,3.5571%,-2.42,98.9251,0.0438,--,--,--,3.5813%,98.8813,银行间
10,2023-03-23 15:05:05,22万科MTN002,102280265.IB,1.90Y,3.5372%,-5.54,98.9866,0.1008,--,--,--,3.5926%,98.8858,银行间
11,2023-03-23 14:30:24,22万科01,149814.SZ,1.95Y,3.5361%,-7.86,99.2549,0.1363,10000,992.55,--,3.6147%,99.1186,深交所
12,2023-03-23 14:30:15,22万科01,149814.SZ,1.95Y,3.5438%,-7.09,99.2409,0.1223,10000,992.41,--,3.6147%,99.1186,深交所
13,2023-03-23 11:01:38,21万科MTN001,102100209.IB,312D,3.1497%,-24.04,100.4937,0.2006,--,--,--,3.3901%,100.2931,银行间
14,2023-03-22 16:22:14,21万科MTN001,102100209.IB,313D,3.4000%,2.97,100.2836,-0.0274,6049,6000.00,--,3.3703%,100.3110,银行间
15,2023-03-22 16:19:29,21万科MTN001,102100209.IB,313D,3.4000%,2.97,100.2836,-0.0274,--,--,--,3.3703%,100.3110,银行间
16,2023-03-22 15:42:59,22万科MTN001,102280222.IB,1.85Y,3.6000%,1.99,98.8487,-0.0333,21843,22000.00,--,3.5801%,98.8820,银行间
17,2023-03-22 15:30:58,22万科MTN001,102280222.IB,1.85Y,3.5628%,-1.73,98.9151,0.0331,--,--,--,3.5801%,98.8820,银行间
18,2023-03-22 15:30:53,22万科MTN002,102280265.IB,1.90Y,3.5428%,-4.56,98.9766,0.0847,4963,5000.00,--,3.5884%,98.8919,银行间
19,2023-03-22 15:18:21,21万科MTN001,102100209.IB,313D,3.4000%,2.97,100.2848,-0.0262,--,--,--,3.3703%,100.3110,银行间
20,2023-03-22 15:13:41,21万科MTN001,102100209.IB,313D,3.4048%,3.45,100.2808,-0.0302,--,--,--,3.3703%,100.3110,银行间
21,2023-03-22 14:49:47,22万科MTN003,102280364.IB,1.93Y,3.6300%,3.77,98.8416,-0.0672,21790,22000.00,--,3.5923%,98.9088,银行间
22,2023-03-22 14:39:51,22万科MTN001,102280222.IB,1.85Y,3.5400%,-4.01,98.9550,0.0730,--,--,--,3.5801%,98.8820,银行间
23,2023-03-22 14:26:20,22万科MTN001,102280222.IB,1.85Y,3.5600%,-2.01,98.9201,0.0381,--,--,--,3.5801%,98.8820,银行间
24,2023-03-22 14:16:21,21万科05,149567.SZ,1.34Y+2.00Y,3.4546%,-6.89,99.6370,0.0811,20000,1992.74,3.5235%,3.7820%,99.5559,深交所
25,2023-03-22 14:16:09,21万科05,149567.SZ,1.34Y+2.00Y,3.4654%,-5.81,99.6230,0.0671,20000,1992.46,3.5235%,3.7820%,99.5559,深交所
26,2023-03-22 14:12:51,22万科01,149814.SZ,1.95Y,3.5762%,-3.24,99.1803,0.0516,10000,991.80,--,3.6086%,99.1287,深交所
27,2023-03-22 14:12:48,22万科01,149814.SZ,1.95Y,3.5762%,-3.24,99.1803,0.0516,10000,991.80,--,3.6086%,99.1287,深交所
28,2023-03-22 14:12:39,22万科01,149814.SZ,1.95Y,3.5762%,-3.24,99.1803,0.0516,10000,991.80,--,3.6086%,99.1287,深交所
29,2023-03-22 14:12:36,22万科01,149814.SZ,1.95Y,3.5762%,-3.24,99.1803,0.0516,10000,991.80,--,3.6086%,99.1287,深交所
30,2023-03-22 14:12:06,22万科01,149814.SZ,1.95Y,3.5762%,-3.24,99.1803,0.0516,10000,991.80,--,3.6086%,99.1287,深交所
31,2023-03-22 14:12:03,22万科01,149814.SZ,1.95Y,3.5762%,-3.24,99.1803,0.0516,20000,1983.61,--,3.6086%,99.1287,深交所
32,2023-03-22 14:11:54,22万科01,149814.SZ,1.95Y,3.5838%,-2.48,99.1663,0.0376,70000,6941.64,--,3.6086%,99.1287,深交所
33,2023-03-22 13:59:32,22万科MTN001,102280222.IB,1.85Y,3.6029%,2.28,98.8437,-0.0383,--,--,--,3.5801%,98.8820,银行间
34,2023-03-22 13:48:56,22万科MTN003,102280364.IB,1.93Y,3.6327%,4.04,98.8366,-0.0722,--,--,--,3.5923%,98.9088,银行间
35,2023-03-22 13:44:20,22万科MTN001,102280222.IB,1.85Y,3.5971%,1.70,98.8537,-0.0283,--,--,--,3.5801%,98.8820,银行间
36,2023-03-22 13:39:05,22万科MTN003,102280364.IB,1.93Y,3.6333%,4.10,98.8356,-0.0732,--,--,--,3.5923%,98.9088,银行间
37,2023-03-22 13:02:57,20万科07,149296.SZ,236D+2.00Y,3.4421%,11.34,100.0000,-0.0829,200,20.00,3.3287%,3.7007%,100.0829,深交所
38,2023-03-21 14:33:24,20万科05,149141.SZ,90D+2.00Y,2.2260%,-103.68,100.2170,0.2519,30000,3006.51,3.2628%,3.6588%,99.9651,深交所
39,2023-03-21 14:32:06,20万科05,149141.SZ,90D+2.00Y,2.2375%,-102.53,100.2140,0.2489,30000,3006.42,3.2628%,3.6588%,99.9651,深交所
40,2023-03-21 14:11:24,21万科05,149567.SZ,1.35Y+2.00Y,3.4645%,-5.86,99.6233,0.0679,10000,996.23,3.5231%,3.7935%,99.5554,深交所
41,2023-03-21 14:11:18,21万科05,149567.SZ,1.35Y+2.00Y,3.4700%,-5.31,99.6163,0.0609,10000,996.16,3.5231%,3.7935%,99.5554,深交所
42,2023-03-21 11:09:15,20万科07,149296.SZ,237D+2.00Y,3.4427%,10.22,100.0000,-0.0758,300,30.00,3.3405%,3.7108%,100.0758,深交所
43,2023-03-21 10:52:27,21万科MTN001,102100209.IB,314D,3.4953%,11.92,100.2039,-0.1034,--,--,--,3.3761%,100.3073,银行间
44,2023-03-20 15:15:54,21万科MTN001,102100209.IB,315D,3.0726%,-34.86,100.5646,0.2920,--,--,--,3.4212%,100.2726,银行间
45,2023-03-20 14:00:12,20万科05,149141.SZ,91D+2.00Y,2.2589%,-103.26,100.2110,0.2543,15000,1503.17,3.2915%,3.6839%,99.9567,深交所
46,2023-03-20 13:59:48,20万科05,149141.SZ,91D+2.00Y,2.2589%,-103.26,100.2110,0.2543,15000,1503.17,3.2915%,3.6839%,99.9567,深交所
47,2023-03-20 13:48:39,22万科01,149814.SZ,1.95Y,3.6063%,-3.24,99.1231,0.0542,10000,991.23,--,3.6387%,99.0689,深交所
48,2023-03-20 13:48:33,22万科01,149814.SZ,1.95Y,3.6138%,-2.49,99.1091,0.0402,10000,991.09,--,3.6387%,99.0689,深交所
49,2023-03-20 11:34:44,21万科MTN001,102100209.IB,315D,3.0691%,-35.21,100.5676,0.2950,--,--,--,3.4212%,100.2726,银行间
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-03-17 14:36:45,21万科MTN001,102100209.IB,318D,3.0797%,-35.32,100.5646,0.3008,--,--,--,3.4329%,100.2638,银行间
1,2023-03-15 14:34:54,20万科03,149123.SZ,65D+2.00Y,3.4204%,12.03,99.8279,-0.0266,30000,2994.84,3.3001%,3.6613%,99.8545,深交所
2,2023-03-15 13:30:34,21万科MTN003,102101821.IB,1.48Y,3.5887%,0.10,99.2660,--,--,--,--,3.5877%,99.2660,银行间
3,2023-03-14 14:30:45,20万科05,149141.SZ,97D+2.00Y,3.3997%,-1.06,99.9176,-0.0052,50000,4995.88,3.4103%,3.7724%,99.9228,深交所
4,2023-03-14 11:12:33,21万科MTN001,102100209.IB,321D,3.5038%,-0.11,100.2050,--,--,--,--,3.5049%,100.2050,银行间
5,2023-03-08 15:07:39,20万科05,149141.SZ,104D+2.00Y,4.4653%,105.39,99.6100,-0.3083,15000,1494.15,3.4114%,3.8316%,99.9183,深交所
6,2023-03-08 15:07:33,20万科05,149141.SZ,104D+2.00Y,4.4653%,105.39,99.6100,-0.3083,15000,1494.15,3.4114%,3.8316%,99.9183,深交所
7,2023-03-08 15:06:45,20万科05,149141.SZ,104D+2.00Y,4.4757%,106.43,99.6070,-0.3113,30000,2988.21,3.4114%,3.8316%,99.9183,深交所
8,2023-03-08 15:05:15,22万科01,149814.SZ,1.99Y,3.7769%,-0.62,98.7921,0.0045,10000,987.92,--,3.7831%,98.7876,深交所
9,2023-03-08 15:05:06,22万科01,149814.SZ,1.99Y,3.7838%,0.07,98.7791,-0.0085,10000,987.79,--,3.7831%,98.7876,深交所
10,2023-03-08 14:57:06,20万科03,149123.SZ,73D+2.00Y,3.2996%,-4.83,99.8347,0.0049,50000,4991.73,3.3479%,3.7685%,99.8298,深交所
11,2023-03-07 15:05:27,22万科05,149975.SZ,2.33Y+2.00Y,3.9514%,8.39,98.3526,-0.1894,30000,2950.58,3.8675%,4.0864%,98.5420,深交所
12,2023-03-07 14:54:30,21万科02,149358.SZ,2.88Y+2.00Y,3.9600%,1.62,100.0344,-0.0544,30000,3001.03,3.9438%,4.1490%,100.0888,深交所
13,2023-03-07 14:54:12,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,10000,1000.40,3.9438%,4.1490%,100.0888,深交所
14,2023-03-07 14:53:57,21万科02,149358.SZ,2.88Y+2.00Y,3.9626%,1.88,100.0274,-0.0614,40000,4001.10,3.9438%,4.1490%,100.0888,深交所
15,2023-03-07 14:15:30,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,10000,1000.40,3.9438%,4.1490%,100.0888,深交所
16,2023-03-07 14:15:18,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,10000,1000.40,3.9438%,4.1490%,100.0888,深交所
17,2023-03-07 14:15:03,21万科02,149358.SZ,2.88Y+2.00Y,3.9626%,1.88,100.0274,-0.0614,20000,2000.55,3.9438%,4.1490%,100.0888,深交所
18,2023-03-07 14:14:39,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,10000,1000.40,3.9438%,4.1490%,100.0888,深交所
19,2023-03-07 14:14:27,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,10000,1000.40,3.9438%,4.1490%,100.0888,深交所
20,2023-03-07 14:14:12,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,10000,1000.40,3.9438%,4.1490%,100.0888,深交所
21,2023-03-07 14:13:54,21万科02,149358.SZ,2.88Y+2.00Y,3.9577%,1.39,100.0404,-0.0484,20000,2000.81,3.9438%,4.1490%,100.0888,深交所
22,2023-03-07 14:13:30,21万科02,149358.SZ,2.88Y+2.00Y,3.9626%,1.88,100.0274,-0.0614,50000,5001.37,3.9438%,4.1490%,100.0888,深交所
23,2023-03-07 13:10:33,20万科05,149141.SZ,104D+2.00Y,4.4672%,105.95,99.6060,-0.3127,30000,2988.18,3.4077%,3.8575%,99.9187,深交所
24,2023-03-06 15:26:03,22万科05,149975.SZ,2.34Y+2.00Y,3.9623%,8.88,98.3271,-0.1969,50000,4916.35,3.8735%,4.0911%,98.5240,深交所
25,2023-03-06 14:06:36,21万科05,149567.SZ,1.39Y+2.00Y,3.6938%,-0.37,99.3072,--,130000,12909.94,3.6975%,4.0232%,99.3072,深交所
26,2023-03-03 15:03:06,22万科05,149975.SZ,2.35Y+2.00Y,3.9533%,9.53,98.3410,-0.2151,15000,1475.12,3.8580%,4.0880%,98.5561,深交所
27,2023-03-03 14:16:39,21万科05,149567.SZ,1.40Y+2.00Y,3.5997%,-7.83,99.4290,0.0971,10000,994.29,3.6780%,4.0205%,99.3319,深交所
28,2023-03-02 13:54:33,21万科05,149567.SZ,1.40Y+2.00Y,3.6501%,-3.20,99.3606,0.0355,10000,993.61,3.6821%,4.0113%,99.3251,深交所
29,2023-03-01 14:14:07,21万科MTN001,102100209.IB,334D,3.5969%,-0.09,100.1300,-0.0043,5000,500.65,--,3.5978%,100.1343,银行间
30,2023-03-01 11:16:42,20万科03,149123.SZ,79D+2.00Y,3.3002%,-7.51,99.8197,0.0118,10000,998.20,3.3753%,3.8352%,99.8079,深交所
31,2023-02-27 15:26:21,22万科MTN002,102280265.IB,1.97Y,3.7900%,-2.59,98.4900,0.0552,20000,1969.80,--,3.8159%,98.4348,银行间
32,2023-02-27 15:01:27,22万科05,149975.SZ,2.36Y+2.00Y,3.9064%,1.92,98.4362,-0.0459,5000,492.18,3.8872%,4.1569%,98.4821,深交所
33,2023-02-27 14:57:51,22万科02,149815.SZ,4.01Y,4.0948%,-1.79,98.3367,0.0583,2000,196.67,--,4.1127%,98.2784,深交所
34,2023-02-27 14:26:07,22万科MTN002,102280265.IB,1.97Y,3.7933%,-2.26,98.4800,0.0452,--,--,--,3.8159%,98.4348,银行间
35,2023-02-24 15:32:11,22万科MTN003,102280364.IB,2.00Y,3.7274%,-7.16,98.6200,0.1356,240000,23668.80,--,3.7990%,98.4844,银行间
36,2023-02-24 15:03:30,20万科03,149123.SZ,84D+2.00Y,3.3386%,-6.32,99.8001,0.0100,20000,1996.00,3.4018%,3.8652%,99.7901,深交所
37,2023-02-24 14:33:10,22万科MTN003,102280364.IB,2.00Y,3.7300%,-6.90,98.6200,0.1356,--,--,--,3.7990%,98.4844,银行间
38,2023-02-24 14:26:07,22万科MTN002,102280265.IB,1.98Y,3.7400%,-5.41,98.5800,0.1068,140000,13801.20,--,3.7941%,98.4732,银行间
39,2023-02-24 14:22:09,22万科MTN001,102280222.IB,1.92Y,3.7150%,-6.80,98.6000,0.1235,130000,12818.00,--,3.7830%,98.4765,银行间
40,2023-02-24 13:38:16,22万科MTN001,102280222.IB,1.92Y,3.7122%,-7.08,98.6100,0.1335,--,--,--,3.7830%,98.4765,银行间
41,2023-02-23 17:24:15,22万科MTN003,102280364.IB,2.00Y,3.7300%,-5.42,98.6200,0.1100,240000,23668.80,--,3.7842%,98.5100,银行间
42,2023-02-23 17:20:19,22万科MTN001,102280222.IB,1.92Y,3.7150%,-5.38,98.6000,0.0999,130000,12818.00,--,3.7688%,98.5001,银行间
43,2023-02-23 17:05:15,22万科MTN003,102280364.IB,2.00Y,3.7300%,-5.42,98.6200,0.1100,--,--,--,3.7842%,98.5100,银行间
44,2023-02-22 16:05:14,22万科MTN005,102282785.IB,2.84Y,3.8800%,-4.24,97.6600,0.1091,100000,9766.00,--,3.9224%,97.5509,银行间
45,2023-02-22 16:00:15,22万科MTN005,102282785.IB,2.84Y,3.8800%,-4.24,97.6600,0.1091,--,--,--,3.9224%,97.5509,银行间
46,2023-02-22 15:19:03,20万科06,149142.SZ,2.32Y+2.00Y,3.8300%,-2.94,100.1260,0.0537,10000,1001.26,3.8594%,4.1267%,100.0723,深交所
47,2023-02-22 15:18:57,20万科06,149142.SZ,2.32Y+2.00Y,3.8332%,-2.62,100.1190,0.0467,10000,1001.19,3.8594%,4.1267%,100.0723,深交所
48,2023-02-22 13:54:18,20万科06,149142.SZ,2.32Y+2.00Y,3.8300%,-2.94,100.1260,0.0537,30000,3003.78,3.8594%,4.1267%,100.0723,深交所
49,2023-02-22 13:54:12,20万科06,149142.SZ,2.32Y+2.00Y,3.8332%,-2.62,100.1190,0.0467,30000,3003.57,3.8594%,4.1267%,100.0723,深交所
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-02-22 11:14:03,21万科MTN001,102100209.IB,341D,3.5698%,-0.09,100.1600,-0.0040,20000,2003.20,--,3.5707%,100.1640,银行间
1,2023-02-20 14:48:27,22万科05,149975.SZ,2.38Y+2.00Y,3.8500%,2.71,98.5486,-0.0642,30000,2956.46,3.8229%,4.1244%,98.6128,深交所
2,2023-02-20 14:48:18,22万科05,149975.SZ,2.38Y+2.00Y,3.8500%,2.71,98.5486,-0.0642,10000,985.49,3.8229%,4.1244%,98.6128,深交所
3,2023-02-20 14:48:09,22万科05,149975.SZ,2.38Y+2.00Y,3.8500%,2.71,98.5486,-0.0642,10000,985.49,3.8229%,4.1244%,98.6128,深交所
4,2023-02-20 14:48:03,22万科05,149975.SZ,2.38Y+2.00Y,3.8531%,3.02,98.5416,-0.0712,50000,4927.08,3.8229%,4.1244%,98.6128,深交所
5,2023-02-17 16:18:29,21万科MTN001,102100209.IB,346D,3.4926%,-0.11,100.2400,0.0009,200000,20048.00,--,3.4937%,100.2391,银行间
6,2023-02-17 16:14:22,21万科MTN001,102100209.IB,346D,3.4926%,-0.11,100.2400,0.0009,--,--,--,3.4937%,100.2391,银行间
7,2023-02-16 15:15:45,22万科05,149975.SZ,2.39Y+2.00Y,3.8509%,1.21,98.5401,-0.0342,30000,2956.20,3.8388%,4.1488%,98.5743,深交所
8,2023-02-16 15:09:54,22万科05,149975.SZ,2.39Y+2.00Y,3.8509%,1.21,98.5401,-0.0342,13500,1330.29,3.8388%,4.1488%,98.5743,深交所
9,2023-02-16 15:07:42,21万科03,149477.SZ,1.25Y+2.00Y,3.5445%,-0.72,99.8052,--,33000,3293.57,3.5517%,4.0281%,99.8052,深交所
10,2023-02-16 15:02:12,22万科05,149975.SZ,2.39Y+2.00Y,3.8509%,1.21,98.5401,-0.0342,20000,1970.80,3.8388%,4.1488%,98.5743,深交所
11,2023-02-16 14:14:08,22万科MTN003,102280364.IB,2.02Y,3.7431%,0.10,98.5800,0.0048,50000,4929.00,--,3.7421%,98.5752,银行间
12,2023-02-15 14:10:08,21万科MTN001,102100209.IB,348D,3.5045%,-0.11,100.2300,-0.0001,10000,1002.30,--,3.5056%,100.2301,银行间
13,2023-02-14 15:48:13,22万科MTN003,102280364.IB,2.03Y,3.7600%,-0.99,98.5400,0.0217,20000,1970.80,--,3.7699%,98.5183,银行间
14,2023-02-14 15:39:16,22万科MTN003,102280364.IB,2.03Y,3.7632%,-0.67,98.5300,0.0117,--,--,--,3.7699%,98.5183,银行间
15,2023-02-13 14:32:30,20万科03,149123.SZ,95D+2.00Y,3.2770%,-4.93,99.7919,0.0124,10000,997.92,3.3263%,3.8660%,99.7795,深交所
16,2023-02-13 14:32:24,20万科03,149123.SZ,95D+2.00Y,3.3002%,-2.61,99.7859,0.0064,10000,997.86,3.3263%,3.8660%,99.7795,深交所
17,2023-02-13 14:22:00,22万科05,149975.SZ,2.40Y+2.00Y,3.9300%,2.85,98.3593,-0.0670,20000,1967.19,3.9015%,4.2000%,98.4263,深交所
18,2023-02-13 14:21:54,22万科05,149975.SZ,2.40Y+2.00Y,3.9300%,2.85,98.3593,-0.0670,30000,2950.78,3.9015%,4.2000%,98.4263,深交所
19,2023-02-13 14:21:48,22万科05,149975.SZ,2.40Y+2.00Y,3.9331%,3.16,98.3523,-0.0740,15000,1475.28,3.9015%,4.2000%,98.4263,深交所
20,2023-02-13 14:21:45,22万科05,149975.SZ,2.40Y+2.00Y,3.9331%,3.16,98.3523,-0.0740,35000,3442.33,3.9015%,4.2000%,98.4263,深交所
21,2023-02-10 14:30:21,20万科06,149142.SZ,2.35Y+2.00Y,3.9001%,-1.16,99.9720,0.0150,600,59.98,3.9117%,4.2073%,99.9570,深交所
22,2023-02-09 15:34:16,22万科MTN001,102280222.IB,1.96Y,3.8000%,--,98.4200,0.0041,60000,5905.20,--,3.8000%,98.4159,银行间
23,2023-02-09 15:02:10,22万科MTN001,102280222.IB,1.96Y,3.7973%,-0.27,98.4200,0.0041,--,--,--,3.8000%,98.4159,银行间
24,2023-02-09 13:46:39,20万科08,149297.SZ,2.76Y+2.00Y,4.0199%,0.48,100.2050,-0.0240,10000,1002.05,4.0151%,4.3115%,100.2290,深交所
25,2023-02-09 13:16:51,20万科01,149056.SZ,35D,3.3496%,19.58,99.9514,-0.0270,5000,499.76,--,3.1538%,99.9784,深交所
26,2023-02-09 13:10:30,20万科01,149056.SZ,35D,3.3496%,19.58,99.9514,-0.0270,5000,499.76,--,3.1538%,99.9784,深交所
27,2023-02-08 14:38:27,21万科02,149358.SZ,2.95Y+2.00Y,4.0601%,-1.43,99.7670,0.0282,10000,997.67,4.0744%,4.3643%,99.7388,深交所
28,2023-02-08 14:37:39,22万科04,149931.SZ,4.32Y+2.00Y,4.2241%,0.01,97.2831,-0.0085,50000,4864.16,4.2240%,4.5211%,97.2916,深交所
29,2023-02-08 14:37:15,21万科02,149358.SZ,2.95Y+2.00Y,4.0626%,-1.18,99.7601,0.0213,10000,997.60,4.0744%,4.3643%,99.7388,深交所
30,2023-02-08 14:29:15,22万科07,148099.SZ,2.72Y+2.00Y,3.9999%,-1.53,98.5830,0.0301,10000,985.83,4.0152%,4.3151%,98.5529,深交所
31,2023-02-08 14:24:06,22万科07,148099.SZ,2.72Y+2.00Y,3.9999%,-1.53,98.5829,0.0300,10000,985.83,4.0152%,4.3151%,98.5529,深交所
32,2023-02-07 15:24:00,22万科02,149815.SZ,4.07Y,4.1900%,1.88,97.9664,-0.0768,20000,1959.33,--,4.1712%,98.0432,深交所
33,2023-02-06 14:48:07,22万科MTN002,102280265.IB,2.03Y,3.8900%,4.01,98.2600,-0.0657,20000,1965.20,--,3.8499%,98.3257,银行间
34,2023-02-06 14:01:06,22万科05,149975.SZ,2.41Y+2.00Y,3.9569%,0.49,98.2865,-0.0142,20000,1965.73,3.9520%,4.2553%,98.3007,深交所
35,2023-02-06 14:01:00,22万科05,149975.SZ,2.41Y+2.00Y,3.9632%,1.12,98.2725,-0.0282,20000,1965.45,3.9520%,4.2553%,98.3007,深交所
36,2023-02-03 13:35:06,21万科MTN001,102100209.IB,360D,3.5285%,-0.09,100.2200,0.0011,70000,7015.40,--,3.5294%,100.2189,银行间
37,2023-02-02 15:09:27,22万科04,149931.SZ,4.34Y+2.00Y,4.3497%,8.80,96.7940,-0.3436,50000,4839.70,4.2617%,4.5202%,97.1376,深交所
38,2023-02-02 14:36:45,22万科05,149975.SZ,2.43Y+2.00Y,4.0647%,7.61,98.0372,-0.1775,30000,2941.12,3.9886%,4.2829%,98.2147,深交所
39,2023-02-02 10:45:03,22万科MTN001,102280222.IB,1.98Y,3.9500%,5.54,98.1300,-0.0968,20000,1962.60,--,3.8946%,98.2268,银行间
40,2023-02-01 16:21:17,22万科MTN001,102280222.IB,1.98Y,3.9000%,-0.64,98.2200,0.0173,20000,1964.40,--,3.9064%,98.2027,银行间
41,2023-02-01 15:25:16,21万科MTN001,102100209.IB,362D,3.4864%,-5.41,100.2600,0.0498,210000,21054.60,--,3.5405%,100.2102,银行间
42,2023-02-01 15:08:12,21万科MTN001,102100209.IB,362D,3.4833%,-5.72,100.2600,0.0498,--,--,--,3.5405%,100.2102,银行间
43,2023-02-01 15:07:12,22万科MTN002,102280265.IB,2.04Y,4.0832%,15.73,97.8800,-0.2940,50000,4894.00,--,3.9259%,98.1740,银行间
44,2023-02-01 14:44:18,22万科MTN002,102280265.IB,2.04Y,4.0800%,15.41,97.8800,-0.2940,--,--,--,3.9259%,98.1740,银行间
45,2023-02-01 14:03:07,22万科GN001,132280068.IB,2.46Y,3.9900%,-3.91,97.7000,0.0876,10000,977.00,--,4.0291%,97.6124,银行间
46,2023-01-31 16:31:18,22万科GN001,132280068.IB,2.47Y,3.9900%,-5.27,97.7000,0.1212,10000,977.00,--,4.0427%,97.5788,银行间
47,2023-01-31 10:02:03,22万科MTN002,102280265.IB,2.04Y,4.0168%,7.22,98.0000,-0.1358,10000,980.00,--,3.9446%,98.1358,银行间
48,2023-01-30 15:36:44,22万科MTN002,102280265.IB,2.04Y,4.0231%,9.90,97.9900,-0.1825,10000,979.90,--,3.9241%,98.1725,银行间
49,2023-01-30 15:17:33,22万科02,149815.SZ,4.09Y,4.2633%,3.73,97.6887,-0.1437,25000,2442.22,--,4.2260%,97.8324,深交所
,日期,债券简称,债券代码,剩余期限,成交收益率,成交 - 中债(BP),成交净价,成交 - 中债(元),成交量(手),成交金额(万),中债行权,中债到期,中债净价,来源
0,2023-01-20 09:50:54,20万科05,149141.SZ,150D+2.00Y,3.3618%,-2.28,99.9000,0.0012,3000,299.70,3.3846%,3.9961%,99.8988,深交所
1,2023-01-20 09:50:42,20万科05,149141.SZ,150D+2.00Y,3.3618%,-2.28,99.9000,0.0012,3000,299.70,3.3846%,3.9961%,99.8988,深交所
2,2023-01-18 15:01:33,20万科02,149057.SZ,2.15Y+2.00Y,3.9546%,-0.40,98.8973,--,30000,2966.92,3.9586%,4.2403%,98.8973,深交所
3,2023-01-18 15:01:27,20万科02,149057.SZ,2.15Y+2.00Y,3.9546%,-0.40,98.8973,--,30000,2966.92,3.9586%,4.2403%,98.8973,深交所
4,2023-01-18 09:37:18,22万科05,149975.SZ,2.47Y+2.00Y,4.0609%,3.78,98.0143,-0.0929,3000,294.04,4.0231%,4.3043%,98.1072,深交所
5,2023-01-18 09:36:24,22万科05,149975.SZ,2.47Y+2.00Y,4.0609%,3.78,98.0143,-0.0929,17000,1666.24,4.0231%,4.3043%,98.1072,深交所
6,2023-01-17 14:43:09,22万科05,149975.SZ,2.47Y+2.00Y,4.0600%,6.22,98.0143,-0.1488,10000,980.14,3.9978%,4.3006%,98.1631,深交所
7,2023-01-17 14:42:57,22万科05,149975.SZ,2.47Y+2.00Y,4.0600%,6.22,98.0143,-0.1488,10000,980.14,3.9978%,4.3006%,98.1631,深交所
8,2023-01-17 14:42:42,22万科05,149975.SZ,2.47Y+2.00Y,4.0600%,6.22,98.0143,-0.1488,10000,980.14,3.9978%,4.3006%,98.1631,深交所
9,2023-01-17 14:34:12,22万科05,149975.SZ,2.47Y+2.00Y,4.0000%,0.22,98.1511,-0.0120,30000,2944.53,3.9978%,4.3006%,98.1631,深交所
10,2023-01-17 14:29:36,22万科05,149975.SZ,2.47Y+2.00Y,4.0031%,0.53,98.1441,-0.0190,30000,2944.32,3.9978%,4.3006%,98.1631,深交所
11,2023-01-16 15:14:57,22万科02,149815.SZ,4.13Y,4.2068%,0.93,97.8734,-0.0402,20000,1957.47,--,4.1975%,97.9136,深交所
12,2023-01-16 14:55:39,22万科02,149815.SZ,4.13Y,4.2068%,0.93,97.8734,-0.0402,50000,4893.67,--,4.1975%,97.9136,深交所
13,2023-01-16 14:01:42,20万科05,149141.SZ,154D+2.00Y,3.3572%,-4.13,99.9000,0.0104,10000,999.00,3.3985%,3.9425%,99.8896,深交所
